,index,body,Target,Date,I(positive),I(neutral),I(negative),I(positive)*score,I(neutral)*score,I(negative)*score
2416,37862,why isnt convinced by teslas stock performance tesla,1,2017-02-23 14:20:50,0,1,0,0.0,0.8489242792129517,0.0
2417,14696,luk leucadia national corp day lowluk luk fdn tesla luk stock pennystocks,0,2015-12-14 05:46:07,0,1,0,0.0,0.8702893853187561,0.0
2418,35354,safe to say it wasnt the model 3 news tesla,1,2018-01-09 06:31:45,0,0,1,0.0,0.0,0.7979240417480469
2419,32958,cramer remix the one cult stock worth owning recap with on nflx tesla amzn,0,2015-05-06 13:26:30,0,1,0,0.0,0.6206391453742981,0.0
2420,12950,no position in tesla but never understood why elon didnt do huge equity raise in mid 300swould have solved a lot of issues and shareholders likely expected it would be surprised if softbank wasnt calling now always thot short case had good pts but i want to see co succeed,1,2018-03-28 15:34:25,0,1,0,0.0,0.8223304748535156,0.0
2421,261,tesla expects to demonstrate selfdriven crosscountry trip next year via tesla,1,2016-10-20 15:08:54,0,1,0,0.0,0.7858728766441345,0.0
2422,22522,daytrading stocks aapl nflx tesla tna gs goog,0,2016-04-27 11:55:37,0,1,0,0.0,0.9108160734176636,0.0
2423,14483,volkswagen id buzz id crozz will be built in the us the drive tesla madeinamerica,1,2018-07-18 17:36:00,0,1,0,0.0,0.8531181216239929,0.0
2424,9606,interior department policy on bird treaty begins adding flexibility to treecutting windows natural gas platts news article story gld xauusd tesla barc lyg jpm c gbtc sq amzn coin aapl spy nflx nvda mu opec usd jpy usoil ukoil newsnaturalgaswashingtoninteriordepartmentpolicyonbirdtreatybegins21594051,1,2018-03-19 20:47:57,0,0,1,0.0,0.0,0.5581434965133667
2425,29435,twtr not there still boxing spy spx tesla goog aapl,0,2017-05-12 21:58:21,0,1,0,0.0,0.5326833724975586,0.0
2426,8528,now offering 7 day free trial to our options day trading team room or twtr feedfb aapl nflx tesla amzn googl,1,2017-01-21 22:01:48,0,1,0,0.0,0.6488430500030518,0.0
2427,8568,if anyone has any questions on tesla can someone produce a list like this for fb,1,2018-07-27 02:14:29,1,0,0,0.5552921295166016,0.0,0.0
2428,20970,despite a 100yr head start 20x delta in revenue and billions in profit ford worth less than tesla onahotstreakpassesfordininvestorvalue1491226526 via cars,0,2017-04-03 16:02:47,0,0,1,0.0,0.0,0.716956377029419
2429,17367,rt tesla hft algos broke 20650 in sigmax crossfinder ats lx 1439 pt 19500 quant msft twtr goog amzn aapl nflx fb qqq,0,2016-03-11 19:39:58,0,0,1,0.0,0.0,0.7624629139900208
2430,26971,stock positive shortterm news signal tslatesla inc tesla tesla eps estimates trimmed revenue raised at pacific creststocks,1,2017-03-28 12:03:10,0,0,1,0.0,0.0,0.6651201844215393
2431,7989,tesla trades poorly in spite of hype is this the new lulu sell all ralliespower gauge bearish,1,2015-01-09 14:35:29,0,0,1,0.0,0.0,0.7715713381767273
2432,18119,tesla nasty couldnt hold that open for even a minute tradeideas stocks,0,2016-01-26 14:58:05,0,1,0,0.0,0.7206688523292542,0.0
2433,5001,how to salvage and lose less of left over shares tesla,0,2017-10-19 14:08:39,1,0,0,0.9869891405105591,0.0,0.0
2434,34241,tesla earnings today will tesla guide enough to maintain low end of fullyear guidance requires 16850 deliveries,0,2015-11-03 12:01:12,0,0,1,0.0,0.0,0.9539021849632263
2435,26629,in the face of so many clearly superior evs entering the market i see drowning teslemmings are clinging to a leaky raft known as the supercharger network i urge them to google the links below before its too late although too late will be more entertainingtslaqtsla,1,2018-03-07 13:32:07,0,1,0,0.0,0.8477360010147095,0.0
2436,25980,do you buy the brand confusion story tesla teslafused tslaqteslaclientmsandroidsamsungsourceandroidbrowserprmdnisvsourcelnttbsqdrdsaxved0ahukewjgmekbz9jtahxechokhvqgbeyqpwuifabiw360bih511,0,2017-05-05 11:21:09,0,0,1,0.0,0.0,0.7027117013931274
2437,1427,as much as i am not a fan of the stock respectfully your thought is a bit off as this 5 year chart reveals tesla,0,2018-05-02 20:40:31,1,0,0,0.9866613745689392,0.0,0.0
2438,4990,tesla giving no one a chance,0,2017-07-10 13:17:47,1,0,0,0.9327845573425293,0.0,0.0
2439,39360,tesla tesla tslaq 7 tesla motors could be declared bankrupt today and this would never have any relevance on real sustainableliving or sustainability if anyone fails to understand this that would be simply because they havent done the right kind of research on these topics,1,2018-08-31 00:47:53,0,1,0,0.0,0.8949708938598633,0.0
2440,35455,wow tesla plans to finalize 4 to 5 gigafactories in 2017 they includes buffalo solar plant as 2,1,2017-02-22 21:09:54,0,0,1,0.0,0.0,0.7052788138389587
2441,23082,amzns influx of highwage earners will cause housing prices to rise dramatically and exacerbate road congestion like tesla in reno tesla,0,2017-09-25 16:31:43,0,1,0,0.0,0.9088810086250305,0.0
2442,35456,tesla tesla files to sell 2b share of common stock,0,2016-05-18 20:41:32,0,1,0,0.0,0.8777587413787842,0.0
2443,2464,good morning tesla shorts and those hoping for tslaq you know who you are,0,2018-12-07 11:58:30,0,1,0,0.0,0.9124335050582886,0.0
2444,37985,in not too distant future you will get a full battery charge for a couple of bucks even from the gridwhen that happens 35000 tesla model3 standard will have the tco of a corolla even without any tax credit2020 maybe 2021 definitelytsla notsellingasharebefore2500,0,2018-11-12 06:16:26,0,0,1,0.0,0.0,0.6283318996429443
2445,20755,how does a tesla model s hold up after about 5 years read here tesla teslamotors electricvehicle elonmusk,0,2017-09-04 16:17:07,1,0,0,0.6254664063453674,0.0,0.0
2446,27816,true tesla is at a point now that it can survive and execute on the roadmap even without elon but if elon goes away the tesla valuation will be cut in half shorts know this and will do anything possible to break himlets support elon at this time rather than,1,2018-08-17 15:16:45,1,0,0,0.884316623210907,0.0,0.0
2447,17953,rt trade of the day tesla twap hft algo for 110415 ts sell quant msft goog gpro fb aapl nflx amzn qqq,0,2015-11-04 17:09:52,1,0,0,0.5348275899887085,0.0,0.0
2448,18837,guys can we get an update on tesla bonds and the 50 19 puts thanks in advance check capital,0,2018-06-14 19:23:10,0,1,0,0.0,0.5915676355361938,0.0
2449,1801,and musk accused a man in front of millions of his followers of being a pedophile not as a joke btw why would you own tesla or use their products vile x 100,1,2018-08-25 22:35:52,0,0,1,0.0,0.0,0.7716217041015625
2450,23032,tesla keep an eye if is can get build over 23180 can give a move,0,2015-11-06 16:32:51,0,0,1,0.0,0.0,0.8548231720924377
2451,39272,and as others have wondered how is tesla accounting for the tradein vehicle,0,2017-08-14 02:55:22,0,1,0,0.0,0.9066053628921509,0.0
2452,39551,i like tesla and dont like trading near earnings but charts too bearish not to buy puts if it falls below 317,0,2017-10-31 12:29:25,1,0,0,0.7547079920768738,0.0,0.0
2453,20416,its a microcosm of a bananarepublic for real tesla,1,2018-07-16 22:03:18,0,1,0,0.0,0.9157081246376038,0.0
2454,14224,rt qqq hft algos broke 10835 in sigmax crossfinder ats lx 1043 pt 10750 quant msft twtr goog amzn aapl nflx fb tesla,0,2016-04-22 14:43:55,0,1,0,0.0,0.9221747517585754,0.0
2455,34940,tesla tesla says it delivered 26150 vehicles in q3,0,2017-10-02 20:07:55,0,0,1,0.0,0.0,0.6807199716567993
2456,6969,im glad i stayed in tesla that was pretty crazy shady price action this afternoon into earnings glad im on the correct side,0,2017-08-02 22:11:16,0,1,0,0.0,0.8706305623054504,0.0
2457,33128,has tesla stopped selling powerwall units there seems to be anecdotal so far evidence to that effect tesla scty,1,2018-07-11 12:51:51,0,1,0,0.0,0.5765770673751831,0.0
2458,1285,i took a small short in tesla at 35858 and now all the tesla faithful dont have to embarrass themselves by assuming whether i am short or not spx iwm ndx,0,2018-06-14 20:03:30,0,0,1,0.0,0.0,0.7386713624000549
2459,30778,dont miss our next free option trade sign up for our daily free trades at nvda tesla gs c wfc googl fb,0,2017-10-23 23:00:14,0,0,1,0.0,0.0,0.9017744660377502
2460,21941,so the tesla board finally did a tranq dart to the neck on elon musk tesla,1,2018-07-16 15:12:46,0,1,0,0.0,0.7027078866958618,0.0
2461,1901,model 3 has lowest overall probability of injury for any car tested by nhtsamodel s 2model x 3tesla is showing that cars can be safer arguing for tougher standards safer cars will reduce the road toll 40000 deaths yr tesla tslaq,0,2018-11-15 09:59:07,0,0,1,0.0,0.0,0.6787889003753662
2462,29233,threepointed trollreal electric trucks on real roads this year tesla,0,2018-11-08 22:10:17,0,0,1,0.0,0.0,0.6230461001396179
2463,31850,confused about what trumps solar tariffs mean for things like us manufacturing the cost of your own residential solar panels and teslas new buffalo factory and break it down in this helpful quicktake 0123whytrumpistaxingsolarpanelsimportedbyusquicktakeqa tesla solar esg,1,2018-01-23 14:11:21,0,1,0,0.0,0.7262300848960876,0.0
2464,1416,this firm is betting against tslas stock this isnt the bode of confidence you were looking for,0,2016-03-01 21:35:51,0,1,0,0.0,0.9212241172790527,0.0
2465,33443,morning price volume leaders amzn aapl fb ea amd nvda crm tesla baba dltr nflx googl see the full list at activepricevolumeleaders,1,2018-08-30 14:35:37,0,0,1,0.0,0.0,0.7711331844329834
2466,23006,tesla still acting well,0,2018-12-10 19:04:22,0,1,0,0.0,0.8077185750007629,0.0
2467,3715,down goes fraziertsla,1,2018-09-18 04:28:30,0,0,1,0.0,0.0,0.5691941380500793
2468,7745,aes advancion accelerates energy storage market in europe advancionc2aefleetacceleratesenergystoragemarket tesla is a peon in this incredibly competitive industry,0,2016-02-17 14:05:27,0,1,0,0.0,0.6674903035163879,0.0
2469,8124,case study coming how did ai bailout elon musk on tesla inflicting 2 billion dollars loss on short sellers tesla tesla ai,1,2018-08-03 15:29:22,0,1,0,0.0,0.5771098732948303,0.0
2470,7625,who play tesla win nice as it fell down for short time ha i am happy for you all,1,2017-02-10 15:28:48,0,1,0,0.0,0.8309665322303772,0.0
2471,566,goldman sachs group inc downgrades tesla motors inc tesla to sell p968334,1,2017-03-03 09:54:46,0,0,1,0.0,0.0,0.6274799108505249
2472,20305,the road to losing religion is long and arduous tesla,1,2018-07-26 23:34:18,1,0,0,0.902483344078064,0.0,0.0
2473,12172,do you have any thoughts on why the paint job might be so bad tesla,1,2018-08-19 21:36:15,0,1,0,0.0,0.8337768316268921,0.0
2474,17466,does anyone else want to hear jackie mason read a transcript of larry ellisons comments about tesla and elon,0,2018-10-29 13:29:41,0,1,0,0.0,0.8926267623901367,0.0
2475,13199,cnbc talking about malls being dead where again is tesla selling their cars spy aapl,0,2015-11-13 15:08:44,0,1,0,0.0,0.792054295539856,0.0
2476,19242,did tesla just move 10 on oversold bounce 354 to 364 weekly 365 calls was active before the bounce,0,2017-06-29 19:38:24,0,1,0,0.0,0.9026333689689636,0.0
2477,21422,call was more of an indicator that hes looking at the longview for tesla and probably has some degree of disdain for the shortview which probably means he should split the stock to attract investors with a longer investment timeline a 4 or 6 way slip would work,0,2018-05-03 18:06:04,0,1,0,0.0,0.5605138540267944,0.0
2478,22121,are we in an anime tesla,1,2018-08-30 03:09:42,0,1,0,0.0,0.8845820426940918,0.0
2479,20989,car safety tech at ces mobileye jumps on new deals mbly googl gm vlkay tesla,0,2016-01-07 21:53:13,0,1,0,0.0,0.4586358666419983,0.0
2480,7462,the bag holders youre referring to the tslaq shorts righttsla longs seem to be happy,0,2018-11-02 12:07:16,0,1,0,0.0,0.6831532120704651,0.0
2481,11699,isis googl tesla monday morning reads update from option millionaires stock options chatroom stock futures a,0,2015-05-04 14:04:16,0,1,0,0.0,0.6631835699081421,0.0
2482,14085,what i would like to know is why tesla has a board of directors if they evidently wont even watch the children,1,2018-03-01 17:15:56,0,0,1,0.0,0.0,0.9408741593360901
2483,29228,are some of these tesla model 3s being disposed of shipped off to chinathe tesla employee said that the model 3 vehicles going to china are to be used as showroom vehicles andor to train service center personnel,1,2018-09-23 16:09:10,0,1,0,0.0,0.8039977550506592,0.0
2484,5223,we aint even close to done yet tesla,0,2015-10-20 17:29:33,0,1,0,0.0,0.7720738649368286,0.0
2485,6756,tesla has pulled ahead of daimler in market cap read here tesla teslamotors teslamodel3 teslaowner electricvehicle elonmusk,0,2018-12-05 21:59:56,0,1,0,0.0,0.9076986908912659,0.0
2486,21459,332 tesla as noted on release incoming,1,2018-08-01 22:06:27,0,1,0,0.0,0.5605223178863525,0.0
2487,11783,how soon before teslemmings start saying doug fields went back to apple negotiate a tesla buyout delusions secured tslaq,1,2018-08-10 07:29:01,0,1,0,0.0,0.7359042167663574,0.0
2488,13082,hmmmwhen a trickster explains how a trick works maybe i should listen except isn this case is no magician pulling a rabbit out of hat tesla becomes tslaq,0,2018-10-05 16:46:18,0,0,1,0.0,0.0,0.524187445640564
2489,12962,tesla updated short interest is 266 an appalling 7 days to cover down slightly from last week not including todays action 145 adv,1,2017-02-13 20:39:44,0,1,0,0.0,0.8842648863792419,0.0
2490,26890,maybe the saudis are buying tesla,1,2018-08-07 18:20:49,0,1,0,0.0,0.8522773385047913,0.0
2491,15165,are you kidding rossyoure kidding righttsla,0,2018-12-21 22:21:52,0,1,0,0.0,0.843632698059082,0.0
2492,17213,reminder join me for free sat webinar 10amest tomorrowspy qqq indu oil vrx tesla yhoo aapl nflx fb etc,0,2016-05-06 20:44:13,0,0,1,0.0,0.0,0.5428769588470459
2493,18685,toptickertweets twtr aapl fb spy gild yelp tesla goog uwti amzn sentiquant fintech 20150729 150007521,0,2015-07-29 19:00:04,1,0,0,0.6732739210128784,0.0,0.0
2494,7653,so tslaq if you are in a state where teslas cannot be sold direct eg mi ct tx ut you happen to be going to a mall with a small tesla gallery please take some photos eg is there only 1 car left in the store is the gallery closed until oct 1st is it nationwidethx,1,2018-09-27 17:00:41,0,0,1,0.0,0.0,0.9167388677597046
2495,22719,its a gap fill again will exit when tesla hits 342,1,2018-07-02 18:13:54,0,1,0,0.0,0.4715111255645752,0.0
2496,1052,tesla has 13 the market cap of toyota tesla sold 211 cars in china last month tm sold 13m cars in china last year,0,2018-11-27 11:42:21,0,1,0,0.0,0.8564119338989258,0.0
2497,26052,tesla tesla earns neutral rating from royal bank of canada p1416023,1,2018-09-28 14:32:42,0,1,0,0.0,0.6997289061546326,0.0
2498,17626,good question fucktesla tslatesla,1,2018-07-15 02:37:34,0,1,0,0.0,0.6985474228858948,0.0
2499,32396,on sale for free make more money trading bitcoin shopsmall stock swingtrader daytrader aapl nflx tesla pennystocks oil fb amzn bitcoincash deals,1,2018-01-10 04:49:41,0,0,1,0.0,0.0,0.5826587080955505
2500,31386,dopey tesla longs want to compare performance to race vlkay bmw laughable tesla never been to nurburgring only driventothemall,0,2017-10-13 15:18:52,0,0,1,0.0,0.0,0.8981431126594543
2501,21161,rt qqq hft algos triggered sell in sigmax crossfinder ats lx 1327 pt 10400 quant msft twtr goog amzn aapl nflx tesla fb,0,2016-04-29 17:49:41,0,1,0,0.0,0.5832861065864563,0.0
2502,29954,if that happens we will all change our avatar to the ramp logo in your honor tesla,1,2018-07-26 15:21:01,0,1,0,0.0,0.4989038407802582,0.0
2503,26330,just dont ask for a refund bc tesla has already spent your money,0,2018-05-22 05:23:48,0,0,1,0.0,0.0,0.8086590766906738
2504,4029,sunworks exponential growth at a value price solar power energy tan tesla lithium batteries lit sunw,1,2016-07-25 17:40:25,0,1,0,0.0,0.7387140989303589,0.0
